subject_code_1,subject_code_2,distance
sub-s0035,sub-s0143,1.368241790620389
sub-s0035,sub-c0272,1.419541083736189
sub-s0035,sub-s0109,1.5160789119730085
sub-s0035,sub-s0181,1.467331569275992
sub-s0035,sub-c0256,1.3853140808484563
sub-s0035,sub-c0034,1.5168649258881246
sub-s0035,sub-c0017,1.4786607883896012
sub-s0035,sub-s0019,1.310528172646579
sub-s0035,sub-c0273,1.3435995915341181
sub-s0035,sub-s0103,1.5202884406060582
sub-s0035,sub-s0140,1.3307712564416414
sub-s0035,sub-c0020,1.2320139226034745
sub-s0035,sub-c0290,1.317979051888986
sub-s0035,sub-c0025,1.4219104533804163
sub-s0035,sub-c0253,1.4645529452763195
sub-s0035,sub-c0010,1.266746992316292
sub-s0035,sub-s0127,1.458135099837601
sub-s0035,sub-s0004,1.5657933207365704
sub-s0035,sub-s0194,1.3419573050068996
sub-s0035,sub-c0090,1.4380039764050732
sub-s0035,sub-c0044,1.3404942084103566
sub-s0035,sub-c0024,1.3295762010776018
sub-s0035,sub-c0009,1.5333629342065331
sub-s0035,sub-c0048,1.4683001687178134
sub-s0035,sub-c0037,1.374273054344062
sub-s0035,sub-c0311,1.3958891566151093
sub-s0035,sub-c0170,1.4171247646274412
sub-s0035,sub-s0151,1.4503235849648364
sub-s0035,sub-s0027,1.2901429288903712
sub-s0035,sub-s0005,1.580231874151805
sub-s0035,sub-s0014,1.5468339835703646
sub-s0035,sub-s0080,1.3988738500691067
sub-s0035,sub-c0047,1.2484343451862687
sub-s0035,sub-c0490,1.3013158834494067
sub-s0035,sub-c0059,1.3357068476742164
sub-s0035,sub-s0128,1.330639697098327
sub-s0035,sub-c0487,1.365206830806733
sub-s0035,sub-c0411,1.4072703683186292
sub-s0035,sub-c0254,1.543807561239245
sub-s0035,sub-s0074,1.5090937265792932
sub-s0035,sub-s0116,1.4625120008607742
sub-s0035,sub-s0219,1.352461506118416
sub-s0035,sub-c0071,1.3317032521870247
sub-s0035,sub-s0012,1.2322136492334395
sub-s0035,sub-c0491,1.3431431451590248
sub-s0035,sub-s0045,1.2663667481684564
sub-s0035,sub-c0013,1.5914839514206829
sub-s0035,sub-c0518,1.3830077831899765
sub-s0035,sub-s0105,1.3536931499512643
sub-s0035,sub-s0157,1.4696502758941712
sub-s0035,sub-c0022,1.2419425808947346
sub-s0035,sub-c0028,1.4823833975709744
sub-s0035,sub-s0078,1.5139093514542457
sub-s0035,sub-c0387,1.3686051494243234
sub-s0035,sub-s0057,1.4998246267437896
sub-s0035,sub-c0064,1.5139397794534544
sub-s0035,sub-c0293,1.4485383319060223
sub-s0035,sub-c0038,1.3360324767671263
sub-s0035,sub-c0547,1.454896293125401
sub-s0035,sub-c0041,1.4056534567293217
sub-s0035,sub-s0226,1.3665725319210205
sub-s0035,sub-s0177,1.436207019802376
sub-s0035,sub-c0085,1.3494452474824095
sub-s0035,sub-c0091,1.5668290864689243
sub-s0035,sub-s0094,1.5301719622259093
sub-s0035,sub-c0053,1.2920144309320785
sub-s0035,sub-c0519,1.4768720883513844
sub-s0035,sub-c0330,1.283284629168833
sub-s0035,sub-s0075,1.2383628103072672
sub-s0035,sub-c0419,1.350078453989463
sub-s0035,sub-c0488,1.4375970392970254
sub-s0035,sub-c0517,1.4328365746585972
sub-s0035,sub-c0516,1.3886010512387927
sub-s0035,sub-c0050,1.5581220676659204
sub-s0035,sub-c0546,1.3998482573998157
sub-s0035,sub-s0007,1.526998220504218
sub-s0035,sub-c0291,1.462587417211826
sub-s0035,sub-c0549,1.5032233181172903
sub-s0035,sub-c0062,1.277469181084491
sub-s0035,sub-c0070,1.3610939387289487
sub-s0035,sub-c0280,1.302962967636472
sub-s0035,sub-c0270,1.3132025924416475
sub-s0035,sub-s0164,1.3375001436212486
sub-s0035,sub-s0152,1.3303662537367495
sub-s0035,sub-c0042,1.2830047055791458
sub-s0035,sub-c0210,1.3711472799564
sub-c0268,sub-c0052,1.4184348589095335
sub-c0268,sub-c0061,1.4117956327118553
sub-c0268,sub-c0015,1.384742631047638
sub-c0268,sub-c0281,1.4022611655819106
sub-c0268,sub-c0269,1.376459697917046
sub-c0268,sub-c0418,1.3944291900968535
sub-c0268,sub-c0292,1.4084045165253964
sub-c0268,sub-s0169,1.387380638334016
sub-c0268,sub-c0067,1.3974604141715399
sub-c0268,sub-s0206,1.4044705661340406
sub-c0268,sub-c0285,1.4127808336956509
sub-c0268,sub-s0189,1.4181010048398288
sub-c0268,sub-s0084,1.4179564185707152
sub-c0268,sub-c0246,1.4209639624616124
sub-c0268,sub-c0552,1.4215192289058243
sub-c0268,sub-s0060,1.3873300167866998
sub-c0268,sub-s0043,1.4162222308707462
sub-c0268,sub-c0287,1.4180627429205037
sub-c0268,sub-s0076,1.4222511751724058
sub-c0268,sub-c0082,1.424997823593138
sub-c0268,sub-c0030,1.4242222588837552
sub-c0268,sub-s0250,1.394484309843017
sub-c0268,sub-s0008,1.4117640262314308
sub-c0268,sub-s0032,1.4288080674070698
sub-c0268,sub-c0289,1.3912750249029475
sub-c0268,sub-c0366,1.4094224715949022
sub-c0268,sub-s0261,1.425271846989168
sub-c0268,sub-s0143,1.3813440752037383
sub-c0268,sub-c0272,1.3951593115236767
sub-c0268,sub-s0109,1.4624497352167054
sub-c0268,sub-s0181,1.4154088048663707
sub-c0268,sub-c0256,1.4120388622885631
sub-c0268,sub-c0034,1.421563335851446
sub-c0268,sub-c0017,1.4243670593820406
sub-c0268,sub-s0019,1.386381915902579
sub-c0268,sub-c0273,1.4140685144756973
sub-c0268,sub-s0103,1.4282085284427413
sub-c0268,sub-s0140,1.4074790821453942
sub-c0268,sub-c0020,1.3765984844181405
sub-c0268,sub-c0290,1.3710891039340205
sub-c0268,sub-c0025,1.4099735938160585
sub-c0268,sub-c0253,1.4247756176421023
sub-c0268,sub-c0010,1.4179269694010639
sub-c0268,sub-s0127,1.3666719842612645
sub-c0268,sub-s0004,1.4449740053154299
sub-c0268,sub-s0194,1.3907483626405692
sub-c0268,sub-c0090,1.413685990333525
sub-c0268,sub-c0044,1.378903656911915
sub-c0268,sub-c0024,1.3428147824691106
sub-c0268,sub-c0009,1.439195060219799
sub-c0268,sub-c0048,1.4379737213956785
sub-c0268,sub-c0037,1.3945909468464313
sub-c0268,sub-c0311,1.4300767301758106
sub-c0268,sub-c0170,1.416789189733847
sub-c0268,sub-s0151,1.4261417950309798
sub-c0268,sub-s0027,1.4158671230157203
sub-c0268,sub-s0005,1.4395144744903419
sub-c0268,sub-s0014,1.4126782420063901
sub-c0268,sub-s0080,1.3936175389180694
sub-c0268,sub-c0047,1.3948013714839382
sub-c0268,sub-c0490,1.3961748405845382
sub-c0268,sub-c0059,1.3976310555216434
sub-c0268,sub-s0128,1.4062972639486415
sub-c0268,sub-c0487,1.413161187669155
sub-c0268,sub-c0411,1.3884966569919388
sub-c0268,sub-c0254,1.452538310732019
sub-c0268,sub-s0074,1.4362205416811844
sub-c0268,sub-s0116,1.4055684489770959
sub-c0268,sub-s0219,1.3776169256607695
sub-c0268,sub-c0071,1.377019100499492
sub-c0268,sub-s0012,1.3793742364708972
sub-c0268,sub-c0491,1.417913233511216
sub-c0268,sub-s0045,1.3784257428367706
sub-c0268,sub-c0013,1.4289985940256407
sub-c0268,sub-c0518,1.39307744845392
sub-c0268,sub-s0105,1.3903054629857234
sub-c0268,sub-s0157,1.4187482461416372
sub-c0268,sub-c0022,1.383381737373223
sub-c0268,sub-c0028,1.4352973700368483
sub-c0268,sub-s0078,1.407335750749059
sub-c0268,sub-c0387,1.4261196561039018
sub-c0268,sub-s0057,1.4117573899817013
sub-c0268,sub-c0064,1.4288627345155718
sub-c0268,sub-c0293,1.406259920127022
sub-c0268,sub-c0038,1.4211159611421176
sub-c0268,sub-c0547,1.4108717674679074
sub-c0268,sub-c0041,1.416063503309488
sub-c0268,sub-s0226,1.3718368660424654
sub-c0268,sub-s0177,1.420052222350229
sub-c0268,sub-c0085,1.4241487532863293
sub-c0268,sub-c0091,1.4100064764964781
sub-c0268,sub-s0094,1.4327482280381898
sub-c0268,sub-c0053,1.4193881536543902
sub-c0268,sub-c0519,1.4146364616429945
sub-c0268,sub-c0330,1.4026423209364876
sub-c0268,sub-s0075,1.3812594159045033
sub-c0268,sub-c0419,1.4163425055132435
sub-c0268,sub-c0488,1.409866221723936
sub-c0268,sub-c0517,1.391840311601984
sub-c0268,sub-c0516,1.4144636482532158
sub-c0268,sub-c0050,1.4193236629190722
sub-c0268,sub-c0546,1.3879126955143752
sub-c0268,sub-s0007,1.4076310029118362
sub-c0268,sub-c0291,1.44430354869204
sub-c0268,sub-c0549,1.4198211975146224
sub-c0268,sub-c0062,1.3925634585823625
sub-c0268,sub-c0070,1.3986845644221653
sub-c0268,sub-c0280,1.3938936108053055
sub-c0268,sub-c0270,1.373883318733519
sub-c0268,sub-s0164,1.3847605793150282
sub-c0268,sub-s0152,1.4080117325536394
sub-c0268,sub-c0042,1.3897362324970164
sub-c0268,sub-c0210,1.4170596988505226
sub-c0052,sub-c0061,1.4399026416008682
sub-c0052,sub-c0015,1.471314724688405
sub-c0052,sub-c0281,1.4357019257603876
sub-c0052,sub-c0269,1.406964783048728
sub-c0052,sub-c0418,1.4440213131346942
sub-c0052,sub-c0292,1.4452970472906783
sub-c0052,sub-s0169,1.424624960694031
sub-c0052,sub-c0067,1.4354400340184168
sub-c0052,sub-s0206,1.3898273247035355
sub-c0052,sub-c0285,1.4025035275575872
sub-c0052,sub-s0189,1.440703697244871
sub-c0052,sub-s0084,1.3916104372275904
sub-c0052,sub-c0246,1.4305773325849427
sub-c0052,sub-c0552,1.4134529805802698
sub-c0052,sub-s0060,1.458535259157434
sub-c0052,sub-s0043,1.457658490879006
sub-c0052,sub-c0287,1.4241436912997547
sub-c0052,sub-s0076,1.3687792229804236
sub-c0052,sub-c0082,1.37694943728823
sub-c0052,sub-c0030,1.3662178460119958
sub-c0052,sub-s0250,1.4565948731117309
sub-c0052,sub-s0008,1.3964882390014055
sub-c0052,sub-s0032,1.399325897084193
sub-c0052,sub-c0289,1.4094040729686883
sub-c0052,sub-c0366,1.3854036582131404
sub-c0052,sub-s0261,1.3957106567191697
sub-c0052,sub-s0143,1.4199372581101195
sub-c0052,sub-c0272,1.4021627204252056
sub-c0052,sub-s0109,1.3717129930618588
sub-c0052,sub-s0181,1.3909514268375152
sub-c0052,sub-c0256,1.4109856452007454
sub-c0052,sub-c0034,1.3750699257272718
sub-c0052,sub-c0017,1.3833033063755944
sub-c0052,sub-s0019,1.4559430118731485
sub-c0052,sub-c0273,1.4244507069867103
sub-c0052,sub-s0103,1.370144780598978
sub-c0052,sub-s0140,1.4475856077914946
sub-c0052,sub-c0020,1.4550978898283164
sub-c0052,sub-c0290,1.4328347398047994
sub-c0052,sub-c0025,1.4135095717707704
sub-c0052,sub-c0253,1.380703326132551
sub-c0052,sub-c0010,1.4473042903364028
sub-c0052,sub-s0127,1.4036314591178853
sub-c0052,sub-s0004,1.379311917006253
sub-c0052,sub-s0194,1.4356821760022573
sub-c0052,sub-c0090,1.4106908940111589
sub-c0052,sub-c0044,1.422418384839441
sub-c0052,sub-c0024,1.4180583310286343
sub-c0052,sub-c0009,1.3603357434434438
sub-c0052,sub-c0048,1.3901894537097994
sub-c0052,sub-c0037,1.4375803551635247
sub-c0052,sub-c0311,1.4247226917893288
sub-c0052,sub-c0170,1.4243619313737832
sub-c0052,sub-s0151,1.3814375938377315
sub-c0052,sub-s0027,1.4539352704906112
sub-c0052,sub-s0005,1.3665287206556036
sub-c0052,sub-s0014,1.3638077787567515
sub-c0052,sub-s0080,1.429097706272052
sub-c0052,sub-c0047,1.4450382687640255
sub-c0052,sub-c0490,1.4408695846452848
sub-c0052,sub-c0059,1.434839718372202
sub-c0052,sub-s0128,1.4423091041294955
sub-c0052,sub-c0487,1.4296921505099085
sub-c0052,sub-c0411,1.4039089739349222
sub-c0052,sub-c0254,1.373648991197373
sub-c0052,sub-s0074,1.3872928194327667
sub-c0052,sub-s0116,1.3966490635187667
sub-c0052,sub-s0219,1.443835745705062
sub-c0052,sub-c0071,1.4436057579424568
sub-c0052,sub-s0012,1.460812856520088
sub-c0052,sub-c0491,1.44401298940499
sub-c0052,sub-s0045,1.4750986003085396
sub-c0052,sub-c0013,1.3731280532815704
sub-c0052,sub-c0518,1.426103296341203
sub-c0052,sub-s0105,1.434669283707049
sub-c0052,sub-s0157,1.39993197099245
sub-c0052,sub-c0022,1.4691473040067509
sub-c0052,sub-c0028,1.405817297496703
sub-c0052,sub-s0078,1.3808099461737067
sub-c0052,sub-c0387,1.4196604084897226
sub-c0052,sub-s0057,1.3711890126444612
sub-c0052,sub-c0064,1.3702022701649201
sub-c0052,sub-c0293,1.4149391630741102
sub-c0052,sub-c0038,1.4504920591663726
sub-c0052,sub-c0547,1.3889144458495122
sub-c0052,sub-c0041,1.406717171145046
sub-c0052,sub-s0226,1.422596728169434
sub-c0052,sub-s0177,1.399168532703381
sub-c0052,sub-c0085,1.440104498878249
sub-c0052,sub-c0091,1.3682260471225316
sub-c0052,sub-s0094,1.381933975787328
sub-c0052,sub-c0053,1.4594141311631397
sub-c0052,sub-c0519,1.3662770580206738
sub-c0052,sub-c0330,1.4613549630090725
sub-c0052,sub-s0075,1.449715182003974
sub-c0052,sub-c0419,1.4428443747898594
sub-c0052,sub-c0488,1.4175535507658956
sub-c0052,sub-c0517,1.3900728215893767
sub-c0052,sub-c0516,1.454485319954012
sub-c0052,sub-c0050,1.3599319005855628
sub-c0052,sub-c0546,1.404084306101688
sub-c0052,sub-s0007,1.3601748293124514
sub-c0052,sub-c0291,1.4132062547831172
sub-c0052,sub-c0549,1.4100165131993059
sub-c0052,sub-c0062,1.4546515991271654
sub-c0052,sub-c0070,1.4284142025382034
sub-c0052,sub-c0280,1.465234868689367
sub-c0052,sub-c0270,1.4300159215137331
sub-c0052,sub-s0164,1.4435119179111249
sub-c0052,sub-s0152,1.436480190095637
sub-c0052,sub-c0042,1.4621260131007718
sub-c0052,sub-c0210,1.4542997014709726
sub-c0061,sub-c0015,1.3467200645111066
sub-c0061,sub-c0281,1.3923025333659054
sub-c0061,sub-c0269,1.4123852600343318
sub-c0061,sub-c0418,1.4056309433309035
sub-c0061,sub-c0292,1.3749737477866741
sub-c0061,sub-s0169,1.3573979436313433
sub-c0061,sub-c0067,1.3453632248894696
sub-c0061,sub-s0206,1.4361607512949401
sub-c0061,sub-c0285,1.4332066521282825
sub-c0061,sub-s0189,1.3869031680031392
sub-c0061,sub-s0084,1.4428787841035595
sub-c0061,sub-c0246,1.3849136418708652
sub-c0061,sub-c0552,1.458090867637007
sub-c0061,sub-s0060,1.348765710422284
sub-c0061,sub-s0043,1.3386658061867907
sub-c0061,sub-c0287,1.3938524785955142
sub-c0061,sub-s0076,1.453547472647074
sub-c0061,sub-c0082,1.4416169581494065
sub-c0061,sub-c0030,1.4755959232062406
sub-c0061,sub-s0250,1.3873829419129287
sub-c0061,sub-s0008,1.4166029237804993
sub-c0061,sub-s0032,1.451128953362929
sub-c0061,sub-c0289,1.4103738164947823
sub-c0061,sub-c0366,1.4742529781906317
sub-c0061,sub-s0261,1.4653704998516839
sub-c0061,sub-s0143,1.402401213277745
sub-c0061,sub-c0272,1.4166126776552501
sub-c0061,sub-s0109,1.4506819736311916
sub-c0061,sub-s0181,1.4481048511821282
sub-c0061,sub-c0256,1.3720414614453418
sub-c0061,sub-c0034,1.4664543231607234
sub-c0061,sub-c0017,1.4529949453004876
sub-c0061,sub-s0019,1.358743822661748
sub-c0061,sub-c0273,1.3944555862730186
sub-c0061,sub-s0103,1.4599269665013752
sub-c0061,sub-s0140,1.3522615119080603
sub-c0061,sub-c0020,1.353110985776975
sub-c0061,sub-c0290,1.3841399917124066
sub-c0061,sub-c0025,1.4423253728315124
sub-c0061,sub-c0253,1.4391666656198336
sub-c0061,sub-c0010,1.3603487247529615
sub-c0061,sub-s0127,1.4521940523121046
sub-c0061,sub-s0004,1.4814247235291789
sub-c0061,sub-s0194,1.387249843447018
sub-c0061,sub-c0090,1.4024862642216371
sub-c0061,sub-c0044,1.3782262026663379
sub-c0061,sub-c0024,1.360555226221883
sub-c0061,sub-c0009,1.4687677895099813
sub-c0061,sub-c0048,1.451902433060304
sub-c0061,sub-c0037,1.3885225471936067
sub-c0061,sub-c0311,1.3967120810242457
sub-c0061,sub-c0170,1.399693912033815
sub-c0061,sub-s0151,1.4378254178902505
sub-c0061,sub-s0027,1.3874220102662556
sub-c0061,sub-s0005,1.4760223402730899
sub-c0061,sub-s0014,1.4439836374279593
sub-c0061,sub-s0080,1.3780124664551787
sub-c0061,sub-c0047,1.3598935781198813
sub-c0061,sub-c0490,1.3441272217784102
sub-c0061,sub-c0059,1.3527627440252583
sub-c0061,sub-s0128,1.3841266838560962
sub-c0061,sub-c0487,1.3974250333485063
sub-c0061,sub-c0411,1.4032486803231623
sub-c0061,sub-c0254,1.4714940851776288
sub-c0061,sub-s0074,1.445883656749022
sub-c0061,sub-s0116,1.4040307566775436
sub-c0061,sub-s0219,1.3696902033702762
sub-c0061,sub-c0071,1.3736807663069526
sub-c0061,sub-s0012,1.3525790039514611
sub-c0061,sub-c0491,1.3789626802590702
sub-c0061,sub-s0045,1.3391340791054673
sub-c0061,sub-c0013,1.4967430364248115
sub-c0061,sub-c0518,1.3863195472143373
sub-c0061,sub-s0105,1.3807015697953495
sub-c0061,sub-s0157,1.427320977843704
sub-c0061,sub-c0022,1.362308685535777
sub-c0061,sub-c0028,1.4463591630489663
sub-c0061,sub-s0078,1.458990703868196
sub-c0061,sub-c0387,1.4144905288160887
sub-c0061,sub-s0057,1.447411690412548
sub-c0061,sub-c0064,1.4833752837777054
sub-c0061,sub-c0293,1.423504533002414
sub-c0061,sub-c0038,1.3803281306336614
sub-c0061,sub-c0547,1.434974295507726
sub-c0061,sub-c0041,1.4137225142679752
sub-c0061,sub-s0226,1.3744222985749135
sub-c0061,sub-s0177,1.4494647576200799
sub-c0061,sub-c0085,1.3978412812489167
sub-c0061,sub-c0091,1.4631150014491063
sub-c0061,sub-s0094,1.4496531617619883
sub-c0061,sub-c0053,1.3579271138790683
sub-c0061,sub-c0519,1.4436685567779963
sub-c0061,sub-c0330,1.372574816031046
sub-c0061,sub-s0075,1.327861326884278
sub-c0061,sub-c0419,1.3715426620722324
sub-c0061,sub-c0488,1.430090257049642
sub-c0061,sub-c0517,1.394319777659364
sub-c0061,sub-c0516,1.4045785978103482
sub-c0061,sub-c0050,1.477103355983129
sub-c0061,sub-c0546,1.3980370978550558
sub-c0061,sub-s0007,1.472361229051311
sub-c0061,sub-c0291,1.4413205992548621
sub-c0061,sub-c0549,1.4297189226729983
sub-c0061,sub-c0062,1.3661302497359975
sub-c0061,sub-c0070,1.4037485476773852
sub-c0061,sub-c0280,1.3596187408778828
sub-c0061,sub-c0270,1.3873522641973466
sub-c0061,sub-s0164,1.3709108584783807
sub-c0061,sub-s0152,1.3783536540470698
sub-c0061,sub-c0042,1.3721023719187093
sub-c0061,sub-c0210,1.3888849879191612
sub-c0015,sub-c0281,1.3718156550419074
sub-c0015,sub-c0269,1.43568476506017
sub-c0015,sub-c0418,1.3400382003536297
sub-c0015,sub-c0292,1.363614296643698
sub-c0015,sub-s0169,1.3314333699241465
sub-c0015,sub-c0067,1.344043148818065
sub-c0015,sub-s0206,1.4893634024858595
sub-c0015,sub-c0285,1.436123887312923
sub-c0015,sub-s0189,1.3311246962971126
sub-c0015,sub-s0084,1.5166055195565906
sub-c0015,sub-c0246,1.330637252304681
sub-c0015,sub-c0552,1.4561873348953505
sub-c0015,sub-s0060,1.2365854756976793
sub-c0015,sub-s0043,1.1993810013219581
sub-c0015,sub-c0287,1.3947194688311448
sub-c0015,sub-s0076,1.5549536123999026
sub-c0015,sub-c0082,1.5219595752608417
sub-c0015,sub-c0030,1.5609701120306962
sub-c0015,sub-s0250,1.302486397786115
sub-c0015,sub-s0008,1.5131226892556833
sub-c0015,sub-s0032,1.4726503107744442
sub-c0015,sub-c0289,1.416537405293716
sub-c0015,sub-c0366,1.5303936173609876
sub-c0015,sub-s0261,1.499580446717861
sub-c0015,sub-s0143,1.365736851984756
sub-c0015,sub-c0272,1.4027297642941987
sub-c0015,sub-s0109,1.5310973233315253
sub-c0015,sub-s0181,1.4556406715692203
sub-c0015,sub-c0256,1.3809482298873001
sub-c0015,sub-c0034,1.523613366964954
sub-c0015,sub-c0017,1.4697536532260012
sub-c0015,sub-s0019,1.2756967002485364
sub-c0015,sub-c0273,1.3355237929221413
sub-c0015,sub-s0103,1.5526809486171242
sub-c0015,sub-s0140,1.3589639977698194
sub-c0015,sub-c0020,1.2161117816797007
sub-c0015,sub-c0290,1.3197927111342886
sub-c0015,sub-c0025,1.4305692209764056
sub-c0015,sub-c0253,1.4518765667996876
sub-c0015,sub-c0010,1.2726827458564478
sub-c0015,sub-s0127,1.458190079972061
sub-c0015,sub-s0004,1.5536127430863462
sub-c0015,sub-s0194,1.3498026948936113
sub-c0015,sub-c0090,1.4644340342220985
sub-c0015,sub-c0044,1.3357418850230354
sub-c0015,sub-c0024,1.3006020122032902
sub-c0015,sub-c0009,1.5797757569109936
sub-c0015,sub-c0048,1.4804197324424182
sub-c0015,sub-c0037,1.361646398622578
sub-c0015,sub-c0311,1.4055621405463632
sub-c0015,sub-c0170,1.3770225604194333
sub-c0015,sub-s0151,1.4574369969337766
sub-c0015,sub-s0027,1.2456741771524742
sub-c0015,sub-s0005,1.6360406665476728
sub-c0015,sub-s0014,1.5813707118915918
sub-c0015,sub-s0080,1.3929240312518394
sub-c0015,sub-c0047,1.2552605535466985
sub-c0015,sub-c0490,1.2906398202568017
sub-c0015,sub-c0059,1.3508157510384478
sub-c0015,sub-s0128,1.3223525399681
sub-c0015,sub-c0487,1.3818946376950711
sub-c0015,sub-c0411,1.4126846201806111
sub-c0015,sub-c0254,1.5254847636930113
sub-c0015,sub-s0074,1.5247591839233003
sub-c0015,sub-s0116,1.4685390364726598
sub-c0015,sub-s0219,1.3263423824677103
sub-c0015,sub-c0071,1.3384228754726477
sub-c0015,sub-s0012,1.2293373929333051
sub-c0015,sub-c0491,1.3673404798622346
sub-c0015,sub-s0045,1.2178830398885594
sub-c0015,sub-c0013,1.61456167213181
sub-c0015,sub-c0518,1.3817756823720744
sub-c0015,sub-s0105,1.35524112070315
sub-c0015,sub-s0157,1.484291469117763
sub-c0015,sub-c0022,1.21362587437089
sub-c0015,sub-c0028,1.5130068258663685
sub-c0015,sub-s0078,1.5585366556120208
sub-c0015,sub-c0387,1.3472069381128842
sub-c0015,sub-s0057,1.5353980857103964
sub-c0015,sub-c0064,1.524481112182087
sub-c0015,sub-c0293,1.4800666426772533
sub-c0015,sub-c0038,1.3184729834376843
sub-c0015,sub-c0547,1.485686840135777
sub-c0015,sub-c0041,1.4150658965533511
sub-c0015,sub-s0226,1.3801729068204132
sub-c0015,sub-s0177,1.4411057715244013
sub-c0015,sub-c0085,1.3247147364717051
sub-c0015,sub-c0091,1.5565366812484618
sub-c0015,sub-s0094,1.5391534032136263
sub-c0015,sub-c0053,1.2126810810543254
sub-c0015,sub-c0519,1.4936332149983
sub-c0015,sub-c0330,1.2807375033600616
sub-c0015,sub-s0075,1.2492489955081831
sub-c0015,sub-c0419,1.38753795327318
sub-c0015,sub-c0488,1.4489917694455314
sub-c0015,sub-c0517,1.4516913145427341
sub-c0015,sub-c0516,1.3674559524823573
sub-c0015,sub-c0050,1.5925430119621007
sub-c0015,sub-c0546,1.371712783540695
sub-c0015,sub-s0007,1.568345296285119
sub-c0015,sub-c0291,1.4566709487266174
sub-c0015,sub-c0549,1.5041202607320543
sub-c0015,sub-c0062,1.2508548743009538
sub-c0015,sub-c0070,1.3566390333176697
sub-c0015,sub-c0280,1.2322685943168477
sub-c0015,sub-c0270,1.3280761007462607
sub-c0015,sub-s0164,1.3462265223999446
sub-c0015,sub-s0152,1.3074138590355453
sub-c0015,sub-c0042,1.2759763883093727
sub-c0015,sub-c0210,1.3359945363826484
sub-c0281,sub-c0269,1.424782429794364
sub-c0281,sub-c0418,1.39346585915229
sub-c0281,sub-c0292,1.4076329945245176
sub-c0281,sub-s0169,1.4112530392561264
sub-c0281,sub-c0067,1.4068251966493555
sub-c0281,sub-s0206,1.4428665445437814
sub-c0281,sub-c0285,1.4185412438784197
sub-c0281,sub-s0189,1.4025294653251923
sub-c0281,sub-s0084,1.435364146055974
sub-c0281,sub-c0246,1.3894416307800315
sub-c0281,sub-c0552,1.4419283753419323
sub-c0281,sub-s0060,1.386050717326938
sub-c0281,sub-s0043,1.390196607844928
sub-c0281,sub-c0287,1.4271105273192013
sub-c0281,sub-s0076,1.4405853281928316
sub-c0281,sub-c0082,1.4402617523976802
